"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","error_handling_verified","ifs","fca","support_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","code_samples_verified","constraints_verified","integration_support_verified","required_keys_verified","ssi","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"aifacegenerator_v1","nonrag","gpt","c","fal__run_image_models","6","91","fal.ai â€” Run Image Models (Faces supported)","https://docs.fal.ai/fal-serverless/reference/run","https://fal.run","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","90","41"
"aifacegenerator_v1","nonrag","gpt","c","edenai__image_generation_and_editing","7","88.5","EdenAI â€” Image Generation & Editing (Unified)","https://docs.edenai.co/reference/image_generation_create","https://api.edenai.run","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","404","202","179"
"aifacegenerator_v1","nonrag","gpt","c","picsart__ai_image_generate_and_edit","8","86","Picsart â€” AI Image (Generate & Edit)","https://docs.picsart.io/reference/ai-image","https://api.picsart.io","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","139","78"
"aifacegenerator_v1","nonrag","gpt","c","clipdrop__reimagine_and_edit","9","83.5","ClipDrop (by Stability) â€” Reimagine / Image Editing","https://clipdrop.co/apis/docs","https://clipdrop-api.co","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:56Z","0.345","True","False","False","False","True","0","GET","404","78","23"
"aifacegenerator_v1","nonrag","gpt","c","deepai__image_generator_and_toons","10","81","DeepAI â€” Image Generator / Style (Faces)","https://deepai.org/machine-learning-model/text2img","https://api.deepai.org","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","401","29","65"
"aifacegenerator_v1","nonrag","gpt","t","replicate_predictions","1","99.3","Replicate â€” Predictions API (image models)","https://replicate.com/docs/reference/http","https://api.replicate.com","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:59Z","0.363","True","False","False","False","False","0","GET","401","39","93"
"aifacegenerator_v1","nonrag","gpt","t","stability_images","2","98.5","Stability AI â€” Images API (text-to-image / image-to-image)","https://platform.stability.ai/docs/api-reference","https://api.stability.ai","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","401","122","105"
"aifacegenerator_v1","nonrag","gpt","t","deepai_image","3","97.4","DeepAI â€” Image Generation / Face Restoration","https://deepai.org/docs","https://api.deepai.org","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:57Z","0.363","True","False","False","False","False","0","GET","401","38","65"
"aifacegenerator_v1","nonrag","gpt","t","facepp_merge","4","96.6","Face++ â€” Merge Face API","https://console.faceplusplus.com/documents/20815649","https://api-us.faceplusplus.com","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:57Z","0.291","True","False","False","False","False","0","GET","400","107","47"
"aifacegenerator_v1","nonrag","gpt","t","generated_photos","5","95.2","Generated Photos â€” Face & Human Generator API","https://generated.photos/api","https://api.generated.photos","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:57Z","0.363","True","False","False","False","False","0","GET","401","130","28"
"aifacegenerator_v1","nonrag","gpt","t","heygen_photo_avatars","6","93.9","HeyGen â€” Photo Avatars API","https://docs.heygen.com/docs/photo-avatars-api","https://api.heygen.com","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:57Z","0.291","True","False","False","False","False","0","GET","404","89","232"
"aifacegenerator_v1","nonrag","gpt","t","edenai_image_gen","7","92.7","Eden AI â€” Image Generation (aggregated providers)","https://www.edenai.co/feature/image-generation-apis","https://api.edenai.run","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:57Z","0.363","True","False","False","False","False","0","GET","403","549","38"
"aifacegenerator_v1","nonrag","gpt","t","novita_merge_face","8","91.4","Novita AI â€” Merge Face","https://novita.ai/docs/api-reference/model-apis-merge-face","https://api.novita.ai","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:58Z","0.291","True","False","False","False","False","0","GET","404","36","19"
"aifacegenerator_v1","nonrag","gpt","t","claid_ai_edit","9","90.6","Claid.ai (LetsEnhance) â€” Image Edit API (face enhancement/retouch)","https://docs.claid.ai/","https://api.claid.ai","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:56Z","0.291","True","False","False","False","False","0","GET","405","90","31"
"aifacegenerator_v1","nonrag","gpt","t","pixlab_merge","10","89.8","PixLab â€” Merge (composite with face landmarks)","https://pixlab.io/endpoints/merge","https://api.pixlab.io","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:59Z","0.291","True","False","False","False","False","0","GET","405","310","-1"
"aifacegenerator_v1","nonrag","gpt","v","stabilityai__image_gen_face","1","99.9","Stability AI â€” Images API (Text-to-Image & Image-to-Image)","https://platform.stability.ai/docs/api-reference#tag/Images","https://api.stability.ai","False","0.25","0.8","False","True","False","False","2025-10-28T21:45:00Z","0.435","True","False","False","False","True","0","GET","401","121","105"
"aifacegenerator_v1","nonrag","gpt","v","replicate__predictions_face","2","99.4","Replicate â€” Predictions API (Face Gen/Manip via hosted models)","https://replicate.com/docs/reference/http#predictions.create","https://api.replicate.com/v1","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","46","93"
"aifacegenerator_v1","nonrag","gpt","v","generatedphotos__face_generator","3","98.6","Generated Photos â€” Face Generator API","https://generated.photos/api/docs","https://api.generated.photos/api","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","401","124","28"
"aifacegenerator_v1","nonrag","gpt","v","facepp__face_merge","4","97.3","Face++ â€” Face Merge API (Face Swap/Blend)","https://console.faceplusplus.com/documents/5685995","https://api-us.faceplusplus.com","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","400","107","47"
"aifacegenerator_v1","nonrag","gpt","v","picsart__photo_effects","5","95.9","Picsart â€” Photo Effects & AI Edit API","https://picsart.io/developers/","https://api.picsart.io/tools","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","142","78"
"aifacegenerator_v1","nonrag","gpt","v","deepai__image_editor","6","94.2","DeepAI â€” Image Editor / Toonify / Super-resolution","https://deepai.org/machine-learning-model/toonify","https://api.deepai.org/api","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","401","53","65"
"aifacegenerator_v1","nonrag","gpt","v","neuralslove__face_swap","7","92.8","Neural.love â€” Face Swap API","https://docs.neural.love/reference/face-swap","https://api.neural.love/v1","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:58Z","0.345","True","False","False","False","True","0","GET","404","83","115"
"aifacegenerator_v1","nonrag","gpt","v","banuba__photo_editor_api","8","91.1","Banuba â€” Photo Editor API (Face Filters/Retouch)","https://www.banuba.com/photo-editor-sdk/web-api","https://api.banuba.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:56Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
"aifacegenerator_v1","nonrag","gpt","v","photoroom__editing_api","9","89.7","PhotoRoom â€” Image Editing API (with face-safe edits)","https://www.photoroom.com/api/","https://api.photoroom.com/v1","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:59Z","0.345","True","False","False","False","True","0","GET","404","133","182"
"aifacegenerator_v1","nonrag","gpt","v","leonardoai__image_generation","10","88.4","Leonardo.ai â€” Image Generation API","https://docs.leonardo.ai/docs/image-generation-api","https://cloud.leonardo.ai/api/rest","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:58Z","0.435","True","False","False","False","True","0","GET","401","131","91"
"aifacegenerator_v1","nonrag","mistral","c","openai__dall_e_3","1","100","OpenAI DALLÂ·E 3","https://platform.openai.com/docs/guides/images","https://api.openai.com/v1","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:59Z","0.291","True","False","False","False","False","0","GET","405","147","163"
"aifacegenerator_v1","nonrag","mistral","c","stabilityai__stable_diffusion","2","99.5","Stability AI Stable Diffusion","https://platform.stability.ai/docs/api-reference#tag/v1generation","https://api.stability.ai/v1","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","401","124","105"
"aifacegenerator_v1","nonrag","mistral","c","aimlapi__imagen_4","3","99","AIMLAPI Imagen 4","https://docs.aimlapi.com/api-references/image-models/google/imagen-4-generate","https://api.aimlapi.com/v1","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:56Z","0.291","True","False","False","False","False","0","GET","404","42","186"
"aifacegenerator_v1","nonrag","mistral","c","getimg__flux","4","98.5","GetImg.ai FLUX","https://getimg.ai/tools/api","https://api.getimg.ai/v1","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","96","217"
"aifacegenerator_v1","nonrag","mistral","c","runware__face_generation","5","98","Runware Face Generation","https://runware.ai/docs/en/image-inference/api-reference","https://api.runware.ai/v1","False","0.25","0.6","False","True","False","False","2025-10-28T21:45:00Z","0.345","True","False","False","False","True","0","GET","400","238","-1"
"aifacegenerator_v1","nonrag","mistral","c","leonardoai__face_generation","6","97.5","Leonardo.AI Face Generation","https://docs.leonardo.ai/docs/generating-images-with-the-api","https://cloud.leonardo.ai/api/rest/v1","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:58Z","0.435","True","False","False","False","True","0","GET","401","180","91"
"aifacegenerator_v1","nonrag","mistral","c","picsart__face_generation","7","97","Picsart Face Generation","https://picsart.github.io/image-api-docs/","https://api.picsart.io/tools/1.0","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","166","78"
"aifacegenerator_v1","nonrag","mistral","c","briaai__face_generation","8","96.5","Bria AI Face Generation","https://docs.bria.ai/reference/text-to-image","https://api.bria.ai/v2","False","0.25","0","False","True","False","False","2025-10-28T21:44:56Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
"aifacegenerator_v1","nonrag","mistral","c","replicate__face_generation","9","96","Replicate Face Generation","https://replicate.com/docs","https://api.replicate.com/v1","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","56","93"
"aifacegenerator_v1","nonrag","mistral","c","picsi__face_generation","10","95.5","Picsi Face Generation","https://docs.picsi.ai/reference/text2img","https://api.picsi.ai/v1","False","0.25","0","False","True","False","False","2025-10-28T21:44:59Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
"aifacegenerator_v1","nonrag","mistral","t","generated-photos","1","95","Generated Photos","https://generated.photos/api","https://generated.photos/api","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","404","109","-1"
"aifacegenerator_v1","nonrag","mistral","t","replicate","2","90","Replicate","https://replicate.com/collections/ai-face-generator","https://replicate.com","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","404","235","-1"
"aifacegenerator_v1","nonrag","mistral","t","novita-ai","3","85","Novita AI","https://novita.ai/model-api/product/merge-face","https://novita.ai","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:58Z","0.345","True","False","False","False","True","0","HEAD","404","303","-1"
"aifacegenerator_v1","nonrag","mistral","t","canva","4","80","Canva","https://www.canva.com/ai-face-generator/","https://www.canva.com/api","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:56Z","0.435","True","False","False","False","True","0","GET","403","105","7001"
"aifacegenerator_v1","nonrag","mistral","t","google-cloud-vision","5","75","Google Cloud Vision AI","https://cloud.google.com/vision","https://vision.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","30","1579"
"aifacegenerator_v1","nonrag","mistral","t","creatify","6","70","Creatify","https://creatify.ai/tool/ai-face-generator","https://api.creatify.ai","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","41","179"
"aifacegenerator_v1","nonrag","mistral","t","gooey-ai","7","65","Gooey.AI","https://gooey.ai/face-in-ai-generated-photo/","https://api.gooey.ai","False","0.25","1","False","True","False","False","2025-10-28T21:44:57Z","0.525","True","False","False","False","True","0","GET","200","380","66605"
"aifacegenerator_v1","nonrag","mistral","t","ai-face-generator","8","60","AI Face Generator","https://www.ai-face-generator.com/","https://api.ai-face-generator.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:56Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"aifacegenerator_v1","nonrag","mistral","t","face-generator","9","55","Face Generator","https://face-generator.com/","https://api.face-generator.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:57Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"aifacegenerator_v1","nonrag","mistral","t","face-api","10","50","Face API","https://face-api.com/","https://api.face-api.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:57Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
"aifacegenerator_v1","nonrag","mistral","v","generated_photos__face_gen","1","95","Generated Photos Face Generator API","https://generated.photos/api","https://api.generated.photos","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","136","20"
"aifacegenerator_v1","nonrag","mistral","v","fakeface__face_gen","2","90","FakeFace API","https://hankhank10.github.io/fakeface/","https://thispersondoesnotexist.com","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","223","-1"
"aifacegenerator_v1","nonrag","mistral","v","piapi__face_gen","3","85","PiAPI Face Generation","https://piapi.ai/","https://api.piapi.ai","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:59Z","0.345","True","False","False","False","True","0","GET","404","327","112"
"aifacegenerator_v1","nonrag","mistral","v","stabilityai__image_gen_face","4","80","Stability AI Image Generation","https://getimg.ai/tools/api","https://api.getimg.ai","False","0.25","0.8","False","True","False","False","2025-10-28T21:45:00Z","0.435","True","False","False","False","True","0","GET","404","95","228"
"aifacegenerator_v1","nonrag","mistral","v","filestack__face_manip","5","75","Filestack Face Manipulation","https://blog.filestack.com/leveraging-cloud-based-photo-manipulation-apis-scalable-image-processing/","https://api.filestackcontent.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:57Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"aifacegenerator_v1","nonrag","mistral","v","google__imagen_face","6","70","Google Imagen Face Generation","https://cloud.google.com/vertex-ai/generative-ai/docs/model-reference/imagen-api","https://us-central1-aiplatform.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","190","0"
"aifacegenerator_v1","nonrag","mistral","v","openai__dalle_face","7","65","OpenAI DALL-E Face Generation","https://platform.openai.com/docs/api-reference/images","https://api.openai.com","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:59Z","0.345","True","False","False","False","True","0","GET","405","120","163"
"aifacegenerator_v1","nonrag","mistral","v","replicate__face_manip","8","60","Replicate Face Manipulation","https://replicate.com/collections/face-manipulation","https://api.replicate.com","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","75","93"
"aifacegenerator_v1","nonrag","mistral","v","faceapp__cloud","9","55","FaceApp Cloud API","https://faceapp.com/api","https://api.faceapp.io","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","134","0"
"aifacegenerator_v1","nonrag","mistral","v","deepfacedraw__face_gen","10","50","DeepFaceDraw Face Generation","https://deepfacedraw.com/api","https://api.deepfacedraw.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:57Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
